date,gdp,p_gdp,c_priv,p_c_priv,c_gov,p_c_gov,gfcf_equip,p_gfcf_equip,gfcf_constr,p_gfcf_constr,gfcf_other,p_gfcf_other,x,p_x,m,p_m,inv,cpi,cpi_core,ppi,ppi_core,ppi_constr,ppi_agri,prod_ind,prod_constr,ord,ord_constr,to,to_retail,to_constr,emp,h_ind,h_constr,w,cdax,neer19,neer38,i1y,i5y,i10y,comm_en,comm_exen,survey_indu,survey_serv,survey_cons,survey_reta,survey_buil,survey_eei,med_gdp,min_gdp,max_gdp,med_cpi,min_cpi,max_cpi,flag_estim
1996-03-01,-0.927818377965234,0.139072181672437,0.239729873991949,0.0163237031449847,0.239729873991949,0.822370969999502,-0.143472047566018,-0.104667037572513,-8.68571868729106,-0.274033720641058,1.53862793068815,0.627521747429767,2.14846131512981,-0.428255747951496,0.847014063398384,0.0899760730782666,0.1,0.266109261768652,0.221647671089197,-1.39073844623381,-0.285205184413516,-0.203458869778757,-0.496278934212901,0.40916587362474,0.40916587362474,-0.337919703647889,-4.67057545978891,-1.23373737598409,-0.197693639345588,-16.5581230219935,-0.191286237164877,-1.13584475412372,-20.2221050677971,0.0288864283940205,8.16838764506983,-0.422383167439444,0.00511516800880667,-0.456666666666667,-0.0233333333333343,-0.0100000000000007,7.39366659434528,-1.26650769432667,-7.63333333333333,-0.06666666666667,-3.96666666666667,-0.200000000000003,-2.46666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1996-06-01,1.45576119365406,-0.144619358732494,0.499403925794552,0.169173686980422,0.499403925794552,-0.411103701719989,4.01038616348143,-0.471273669463097,10.4207719579251,-0.451459061176701,3.22915046365235,-1.34230203321408,0.218275709244813,-0.0513820871258443,0.508282577071971,0.637184492896538,-0.7,0.567860696884329,0.515275339565633,-0.151515180501065,-0.107162003468199,-0.101884878910288,1.02089053702433,0.326131556901151,0.326131556901151,2.19999308018631,-1.10952442919395,1.6868419119441,0.131839175325823,14.8650796736198,0.070671381033238,-1.54734746955914,18.6559038369663,-0.289240463893269,1.16934441557377,-1.28936663984907,-0.559595739408324,0.0833333333333335,0.166666666666667,0.18,8.43165837405829,2.8790263793559,-3.06666666666667,-1.8,-3.3,0.800000000000001,5.16666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1996-09-01,0.625420845846808,0.0598194341420392,0.335153565252597,0.149624643681982,0.335153565252597,-0.0989719847505214,-0.831029713362804,-0.344922327327845,-0.280760513752127,-0.121841454645684,1.68495982976964,-0.986470377574559,2.37010408680763,-0.225459266017623,1.28540939554521,-0.735536463650742,0,0.226244440396954,0.256645420430199,-0.0379146923973372,-0.143061540851944,-0.101988790074541,0.766522226197984,0.6895180431254,0.6895180431254,0.941626543151569,2.12599994268493,0.541029272824748,0.197433430371761,2.34281505343575,-0.241667029880292,-0.9155044688994,-1.27067066908069,0.366230170323456,0.999687482466946,1.35841577689996,2.00560609267877,-0.0766666666666667,-0.126666666666666,-0.156666666666666,5.96005561867447,-6.94352514985897,2.03333333333333,2.59999999999999,-0.866666666666667,4.93333333333333,-2.66666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1996-12-01,0.300150300375678,0.281375778306456,0,0.278052350510233,0,0.377037384943923,2.60824668794256,-0.0332541170448353,-1.0081038483184,-0.209519687307833,-0.100300911116918,0.793945310782633,4.46705606967753,0.116589987848618,3.64354460046324,1.1223961465369,0,0.450959050597506,0.255988437468919,0.680274732275262,0.21451563463882,-0.204290162980029,-3.57569571289949,0.483871911822313,0.483871911822313,0.74696892600097,-3.4152671251772,1.6942001305593,-1.42362940702291,-0.760400327077232,-0.251126507631873,-1.06255952892385,-3.65935520883906,-0.0962463981900709,6.67309408621736,-1.31678057362317,-0.699398586301748,-0.11,-0.453333333333334,-0.413333333333334,12.6636899030749,-2.97524050521556,2.66666666666666,0.333333333333336,0.466666666666669,0.366666666666667,-2.26666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1997-03-01,-0.556546405386152,0.114895309772278,0.334034037223217,0.510006335727847,0.334034037223217,-0.28660092490524,0.661762155728808,-0.30767503452,-5.87218814408447,0.500362114282572,0.882530080688762,1.39547275249326,1.2509361063466,0.538165855590323,2.31937364666355,1.25032938837541,0.3,0.598132624360984,0.582667344020597,0.263306527901772,-0.0357206647841751,-0.204708362172491,-0.380590373767841,0.481541861486657,0.481541861486657,2.20800138418583,-2.80154145554003,-0.132714020806257,-0.233683965464121,-6.08575482582853,-0.150979172834865,-0.913031776960108,-11.1462686866072,-0.313442089049023,13.556674405225,-3.54869730192829,-3.51701788281335,0.0200000000000005,-0.17,-0.183333333333333,-2.40768294115211,13.0178198600434,5.1,-1.26666666666667,1.4,-1.2,5.06666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1997-06-01,1.44062775211918,-0.230226808834595,0.568518559962329,0.0238617166593996,0.568518559962329,-0.431100509132624,0.335954088739758,-0.306503344895603,4.02846096176089,-0.319512745026444,0.973364114869263,-0.0764971165932208,3.23769287244598,0.426126342284092,1.00308234680141,0.531684534518085,-0.2,0.223380584324055,0.290065468063731,0.225140808045743,0.321027563024841,-0.205128277055725,3.52775772963466,0.995825795553467,0.995825795553467,2.78169573027649,-2.57262934473356,1.92903833526821,0.599801864855341,2.53958641411236,0.106597191190609,-1.62419697984782,6.36703956946257,-0.21757533060382,9.37880268194091,-2.25460197737576,-1.89857478095405,0,0.0666666666666664,0.0666666666666664,-9.96712857133373,7.65348113176799,3.7,2.6,-0.466666666666669,-2.56666666666667,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1997-09-01,0.362418715287535,0.180119601915719,-0.719234489019459,0.748041518133724,-0.719234489019459,-0.914975722500204,1.14713809627979,-0.0635134936343901,-0.383847559150762,-0.000152912709477314,1.4344174224495,-0.104020859813232,4.27882018600175,0.455791873718092,2.99713228734259,0.963148926066688,0.4,0.851699279142152,0.97280536582515,0.523365680610955,0.461894585629446,-0.102722145653014,0.275693236345716,0.986006805099641,0.986006805099641,1.88478075543537,-0.22109228550703,2.61424787053036,-2.25106095094485,-2.70669539567594,0.138997759969111,0.52225745488676,-0.523264045064585,0.0967585948736038,12.0878736521951,-3.47587863882265,-2.47494528427888,0.253333333333333,0.0233333333333334,-0.303333333333334,4.78739936976525,-1.58807634562507,4.83333333333333,-1.4,-0.299999999999997,-3.3,-0.566666666666663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1997-12-01,0.655596753752161,0.123827187508034,0.762010663343005,0.11264093191583,0.762010663343005,1.09379054238354,3.30037128415593,-0.090006733302342,-0.606181742053275,-0.263248947995791,3.12276449656473,-1.15977889207613,1.99788396291715,0.10668500586025,1.18032120409135,-0.0748214284282098,0,0.331308972295997,0.322176759793744,0.1490313241559,0.212464669159401,-0.308801068857651,0.670734221912928,1.63491380015296,1.63491380015296,1.07969090306433,-2.10251538257778,1.63628572104803,0.677279934009238,-1.46401728619383,-0.062081506140068,0.585420246219823,-2.01250353493889,0.544934196372897,-4.94736378150089,3.05823939472308,4.97994892178584,0.42,0.13,-0.146666666666666,-0.828352642664387,-5.36749567220378,1.93333333333333,0.866666666666667,3.76666666666667,1.4,-0.200000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1998-03-01,0.748660796215148,-0.0757149012063272,0.426758355996444,-0.319745432892569,0.426758355996444,-1.0031309506315,4.07347329176147,-0.799040910502822,1.29449106884921,-0.120938495738644,3.02819368712409,1.20076626950977,1.58314652166807,-0.314112258318121,4.05440494589394,-0.764434146584065,0.1,-0.257589838843183,0,-0.149031324155897,0.141392741830927,-0.309757604413417,-1.16138224699885,1.7984031659703,1.7984031659703,2.2511037635534,2.1246466209109,0.622279543826886,1.37424653104603,6.56437038281604,0.283487078584713,-0.413942639182709,-3.38014276841862,0.379215623046985,15.850604840115,-1.14966363591888,0.405974289271116,-0.243333333333334,-0.46,-0.53,-20.891986577131,-0.9483475118008,2.83333333333333,2.56666666666666,2.83333333333333,2.43333333333333,-0.433333333333337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1998-06-01,-0.400758727545631,0.599510957219422,-0.533733120155975,0.387453414460371,-0.533733120155975,0.0362125633446034,1.73428870495414,-0.486307233876492,-3.32056340506873,0.286340210586775,5.0882313583702,-2.23089411396462,2.18472966472134,-0.381215856399613,2.21400437016727,-1.12614623855666,0,0.441177186166336,0.39236718788172,-0.373552918508758,-0.176772186742693,0.721280818924078,-4.27066467060143,0.113700978707532,0.113700978707532,-0.126076923613553,0.6396845459147,1.0695289116748,-1.44176847824341,-11.8506170815422,0.529381860971507,0.141172960293884,-1.07032800216454,0.853951710383409,12.9536650614103,1.29885160534295,1.61284226344766,0.116666666666667,0.04,-0.0200000000000005,-5.2612951468274,-5.78076303764588,-0.6,5.73333333333333,0.933333333333334,0.400000000000002,5.86666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
